"iterations"	"beta0"	"gamma0"	"delta0"	"omega2.beta0"	"omega2.gamma0"	"omega2.delta0"	"algo"
87.1875	-3.15963702078786	-0.424624794480786	0.81012618789311	0.0948950081651194	0.0279705944769256	0.0213173689621349	"85"
88.125	-3.17074005868439	-0.425934694137749	0.81303834039688	0.0951875388148	0.0285003143735693	0.0220825567204922	"85"
89.0625	-3.17312397250013	-0.426057473118123	0.813609088570883	0.0959047303437401	0.0283057344233371	0.0224187222250677	"85"
90	-3.17800774560253	-0.425907136675565	0.814245683619268	0.0947782437368527	0.0284481331016982	0.0228928448655668	"85"
90.9375	-3.18293611359064	-0.426773651814752	0.815339261904244	0.0935814210814385	0.0285075242955562	0.023042495124143	"85"
91.875	-3.18836259409147	-0.427880379314918	0.817684077109291	0.0934175481290964	0.0281001652934912	0.0233252846304726	"85"
92.8125	-3.19867049337042	-0.429318747793578	0.821019076456335	0.0934146419130375	0.0280795792645203	0.0240472793132451	"85"
93.75	-3.20575566335407	-0.429742670184437	0.820901885007384	0.0930024629898192	0.0283326264726773	0.0237726320153752	"85"
94.6875	-3.20673006657789	-0.429162133575771	0.821519439607625	0.0933610555747091	0.0287114453415158	0.0239882643586049	"85"
95.625	-3.21291797109965	-0.429763465088282	0.822796641943126	0.0924219123545775	0.0286515186921506	0.0240772759775897	"85"
96.5625	-3.22032001735676	-0.429671715888497	0.822889890466497	0.0919478462444676	0.0286904954112136	0.024143881292342	"85"
97.5	-3.22859932612632	-0.431186586724673	0.823325999336352	0.0919892212561937	0.0288107550865488	0.0242266378526969	"85"
98.4375	-3.23582733987076	-0.431866115908009	0.824809585344221	0.0924989978662154	0.029481077939625	0.0238822051827283	"85"
99.375	-3.24175097170242	-0.433028369546467	0.826306313969835	0.0932135931879774	0.0297611964279034	0.0242470862490132	"85"
100.3125	-3.24673104029789	-0.433726133978866	0.828337809647317	0.0930683970790298	0.0293427321464498	0.0244046598752992	"85"
101.25	-3.25205311320454	-0.432987286748346	0.828308553233535	0.0936391501304961	0.0298320779107483	0.0248142264054055	"85"
102.1875	-3.25858575665059	-0.435532055883808	0.830713715971137	0.0935788869185004	0.0303659796563686	0.0245535751028085	"85"
103.125	-3.26420124450738	-0.436128882081397	0.831688971472828	0.0929181162016857	0.0304819263843499	0.0247480014551151	"85"
104.0625	-3.26941582595759	-0.437182808851713	0.833904082621448	0.090986325210249	0.0302296804196776	0.0246800023688608	"85"
105	-3.2770527243844	-0.437419529689423	0.834797826401193	0.0918523269229841	0.0304592649137158	0.0248517669505456	"85"
105.9375	-3.28350829988037	-0.438769471598994	0.836346728535765	0.0914913967042672	0.0305597450901772	0.0248283253744096	"85"
106.875	-3.2890824318381	-0.440355836721031	0.840181742721267	0.0914648472868631	0.0308329523851927	0.0253181921734486	"85"
107.8125	-3.29281413750504	-0.440283394215857	0.841644108949665	0.0917723515672808	0.0307000406570557	0.0256400665416657	"85"
108.75	-3.29889945465157	-0.440745552206075	0.842809308545314	0.0905029487520572	0.030885360007128	0.0256668252316895	"85"
109.6875	-3.30398401977571	-0.441728152881157	0.844370766706968	0.0902398944019946	0.0307346747339384	0.0265592284788748	"85"
110.625	-3.31038771147199	-0.443560037920677	0.847093525335106	0.0898090541764454	0.0312558726796129	0.027299482104023	"85"
111.5625	-3.31783985293247	-0.444655418444113	0.849449289112247	0.0893013145437607	0.0310297923953831	0.027494421720677	"85"
112.5	-3.32305054733935	-0.443706771947573	0.849007444219642	0.0888781373842509	0.0313493605473762	0.0278916482984497	"85"
113.4375	-3.32754147432388	-0.444860237786542	0.850834621207854	0.0879422473178462	0.0315201921894868	0.0286018267477339	"85"
114.375	-3.3270092054452	-0.443465261110979	0.848843818729764	0.0872669379661293	0.031433499875044	0.0282444756932864	"85"
115.3125	-3.33290053492083	-0.446200497852242	0.852341191913101	0.0856103323009236	0.0317891804344213	0.0278575082001442	"85"
116.25	-3.33584640438258	-0.445428173232589	0.852548339630448	0.0853640329239909	0.0314364689053511	0.0280300847897069	"85"
117.1875	-3.34319839871177	-0.446392213297752	0.852724547973452	0.0852534831587874	0.0315237548594646	0.0278438043004239	"85"
118.125	-3.34868855335137	-0.447020348280547	0.855432864251729	0.0848496853197371	0.0313113357232319	0.0280543599649506	"85"
119.0625	-3.35181103636674	-0.446096944806387	0.854352463463698	0.0843664127917627	0.031487129067478	0.028645544816477	"85"
120	-3.35693581659658	-0.446921330513998	0.856298531880267	0.0840960478450743	0.0316472206461797	0.0283098841943341	"85"
120.9375	-3.36233533202795	-0.447694153490061	0.858082512628607	0.0842216174202068	0.0315641788178433	0.0285950953787379	"85"
121.875	-3.36826984080649	-0.448479777812107	0.858861885907069	0.0850935919471585	0.0317952040066795	0.0284432055137598	"85"
122.8125	-3.37178075667121	-0.448764112713077	0.859298089140555	0.0843988818035442	0.0320698184126522	0.0285960047802286	"85"
123.75	-3.37571812849955	-0.449408781861516	0.860042169321465	0.0835834827098196	0.0317807394140117	0.0286567856278973	"85"
124.6875	-3.37778591235893	-0.449933461091607	0.861061671579793	0.0829616923477445	0.0324989371645683	0.0286397987515538	"85"
125.625	-3.38244196714889	-0.451558620717063	0.862901929281655	0.0830126449780035	0.0328086096601794	0.0287367908327767	"85"
126.5625	-3.38627999771214	-0.450315731675243	0.861991788064092	0.0833243721030144	0.0326458057863785	0.0291359232885419	"85"
127.5	-3.3937412700561	-0.452015716243316	0.865405764413357	0.0829599685890372	0.0324458212770544	0.0295505829159813	"85"
128.4375	-3.39917332143238	-0.453962172636078	0.868378615907037	0.0828130862143706	0.0325328857848428	0.0295317185716751	"85"
129.375	-3.40361350629762	-0.453392369459745	0.867697757740232	0.0818153805676705	0.0325581577697916	0.0298225140422992	"85"
130.3125	-3.40855961458902	-0.452610324014667	0.867547441502664	0.0814623935567642	0.0320396764140844	0.0300973967012476	"85"
131.25	-3.41124778558563	-0.453074090214119	0.869395044936994	0.0820011360232051	0.0321901649441056	0.0304951193333899	"85"
132.1875	-3.41480054964982	-0.45285700825755	0.868961515281024	0.0817982346561852	0.0320733226544282	0.0298597576446006	"85"
133.125	-3.41824916335023	-0.451782751672284	0.867746480209617	0.081653708728977	0.031945395644234	0.0297404286130865	"85"
134.0625	-3.42144076021401	-0.453049182114164	0.869645948283728	0.0817316917777013	0.0319571697635444	0.0295649589326823	"85"
135	-3.42491673858744	-0.45168016004427	0.867579663408518	0.0818651303756681	0.031937961130803	0.0299324557522366	"85"
135.9375	-3.42752122053439	-0.452374547460201	0.867907725819009	0.0823463378139344	0.0320786712051207	0.0295493902298679	"85"
136.875	-3.43462441328868	-0.455873266158159	0.873350455925493	0.083168610647034	0.032860271426865	0.029684064358506	"85"
137.8125	-3.43892045938057	-0.456416535695542	0.873928600852916	0.0837127927037962	0.0329616967010567	0.0301314595887109	"85"
138.75	-3.44406125408573	-0.457212201388128	0.876137261231851	0.0830080734745238	0.0328250986757926	0.0300799459827804	"85"
139.6875	-3.44893081888354	-0.456901546522147	0.876258043330771	0.0822501922395276	0.0331537131466099	0.0297850870859306	"85"
140.625	-3.45000906967296	-0.456473840602587	0.875455063903462	0.0832084443196006	0.0328086989265699	0.0301127369983503	"85"
141.5625	-3.45367503223038	-0.457121176296697	0.87627571305395	0.0820178025571554	0.0333978406919378	0.0298580576209976	"85"
142.5	-3.45645440106328	-0.457678925978799	0.875953895254886	0.0818946415955484	0.0336638263850008	0.0296669675251198	"85"
143.4375	-3.45918178383319	-0.45676720911164	0.875227822739671	0.0820595297024447	0.0332288633164352	0.0293906564596623	"85"
144.375	-3.46226035717603	-0.457341023357568	0.87656139254203	0.0821959591224157	0.0334362142832328	0.029669286204181	"85"
145.3125	-3.46468591944715	-0.457223243536494	0.876486996820822	0.0828134650426939	0.0336219040058003	0.0297319866554897	"85"
146.25	-3.46788544961316	-0.457584617772727	0.876642510753946	0.0823332854367376	0.0333795280698505	0.0298801933847478	"85"
147.1875	-3.47284931795736	-0.458791618705711	0.878317146744272	0.082505318750238	0.0334091079831935	0.0294059119544691	"85"
148.125	-3.47719037766945	-0.459538375070067	0.880591357710658	0.0826624596989358	0.0329865607285528	0.0296232182921489	"85"
149.0625	-3.47977978289366	-0.460319842117089	0.881518929529942	0.0826412573532487	0.0336793654223627	0.0298831781662042	"85"
150	-3.4831708070642	-0.460929010998247	0.882964238122452	0.0828084021953757	0.0338152856159883	0.0296488278653518	"85"
150.9375	-3.48697710006062	-0.4618643821456	0.88465745367924	0.0829011791714223	0.0338521723712939	0.0296370501965364	"85"
151.875	-3.49299563753639	-0.462596296432201	0.886102001528265	0.0833213239030623	0.0337518212079071	0.0301143075694844	"85"
152.8125	-3.49349393546247	-0.461704251455237	0.885656715520731	0.0818874302611885	0.0340996444780699	0.0302077604298663	"85"
153.75	-3.49527585961849	-0.461175668007307	0.88389591070338	0.0817552223750049	0.0340555108514023	0.0303404888811201	"85"
154.6875	-3.49688356711448	-0.460584204036445	0.88254262630807	0.0818776026593344	0.0339114382748814	0.03024046240819	"85"
155.625	-3.50137190998825	-0.462591674698033	0.88641319762452	0.0816929742053638	0.0341286451695465	0.0300817144172145	"85"
156.5625	-3.5041809727021	-0.462815326159091	0.886025771721464	0.0819572686583001	0.034147477573338	0.0297374565651503	"85"
157.5	-3.50669654608926	-0.462879598368454	0.886248890695804	0.0817497349549736	0.0341598367058039	0.0292449967815771	"85"
158.4375	-3.50863171313141	-0.462776811691385	0.887077011804884	0.0817367839201069	0.0339271071744309	0.0298661036031822	"85"
159.375	-3.50963734037592	-0.462953576534272	0.887749455288904	0.0823989457496008	0.033814307335447	0.0300758124734265	"85"
160.3125	-3.51487627696874	-0.464063903715382	0.890274631067818	0.082717063536208	0.0339219878875124	0.0306790017468951	"85"
161.25	-3.51957976965928	-0.464283820803034	0.891150306307818	0.0836723362441916	0.0346652520519888	0.0313900388419394	"85"
162.1875	-3.5247746967059	-0.465485824816112	0.89341778082568	0.0829270162366313	0.0341882610616499	0.0313554853743755	"85"
163.125	-3.52951954839925	-0.466134146723028	0.893665064850084	0.0819655095981222	0.0346837691279629	0.0310790432883076	"85"
164.0625	-3.53119576613277	-0.465847088332297	0.893033118770777	0.0819165199249952	0.0349538574743695	0.0310823620087345	"85"
165	-3.53360023958505	-0.468107484410986	0.895951443395495	0.0821795511796353	0.0354241284597838	0.0307722193768193	"85"
165.9375	-3.53533471471583	-0.466033401720193	0.89416800119034	0.0823427362948639	0.0348555763754601	0.0308351482369051	"85"
166.875	-3.539466702754	-0.467032442077686	0.895977871022928	0.0823452159428175	0.0346238709678929	0.0310063534378838	"85"
167.8125	-3.54283552777765	-0.467401964547508	0.89662545811074	0.081358682664348	0.0346268303202865	0.0314199351086719	"85"
168.75	-3.54477618593246	-0.468452909098776	0.898172188007498	0.0810964430808863	0.0348000142066631	0.031105141033582	"85"
169.6875	-3.54915731763726	-0.469693979278342	0.900210306555594	0.0817908596885903	0.0346546253301063	0.0316095370830742	"85"
170.625	-3.55205393921458	-0.47047173692057	0.901168455414684	0.0816507014433778	0.0350893145138795	0.0316208473660307	"85"
171.5625	-3.55309840810462	-0.46862531822519	0.898655318021892	0.0815993662698098	0.0351514248474201	0.0317923298889332	"85"
172.5	-3.5556558677139	-0.469168003077972	0.898819478339285	0.081363666423881	0.0352989573872413	0.0317035635806694	"85"
173.4375	-3.55866118911156	-0.468793906676573	0.899566311049661	0.0806831990989636	0.0351034043458011	0.0323335046203688	"85"
174.375	-3.55887762692778	-0.468743211166926	0.899452080605009	0.0803058203820655	0.035066262194181	0.0329067522661044	"85"
175.3125	-3.56188354592315	-0.469295397226139	0.900377909308677	0.0802157432088837	0.0354137429793699	0.0324173745263515	"85"
176.25	-3.56460110771209	-0.469067399332233	0.900537996480477	0.0798800268375128	0.0352701872803738	0.032457619231033	"85"
177.1875	-3.56628157242977	-0.468842618395845	0.900300323866626	0.0805114837632761	0.0348794384959772	0.0322156114968104	"85"
178.125	-3.56683051395487	-0.468143563273447	0.899222274528501	0.0809676241991486	0.034745968688622	0.0321896755682459	"85"
179.0625	-3.57001424616663	-0.469354309249045	0.901039959303738	0.0807089281129656	0.0345446537658179	0.0321377612367201	"85"
180	-3.57106271123335	-0.468512507344096	0.899527359756127	0.0805553973715174	0.0348848441916895	0.0314137384034269	"85"
180.9375	-3.57550130713443	-0.470066213025719	0.902108471750826	0.0805668038067662	0.0352157185206284	0.0313764870817275	"85"
181.875	-3.57826727959124	-0.471378147296209	0.903493458001426	0.0801179309407001	0.0353642241367382	0.0313269989867477	"85"
182.8125	-3.58270568686333	-0.471819099117949	0.905428931481011	0.0801719236789271	0.0353204842479792	0.032117316602486	"85"
183.75	-3.58533435194513	-0.47238666217933	0.906082773551116	0.0800483121843527	0.0352357054510722	0.0321592688387023	"85"
184.6875	-3.58978838811142	-0.473555830490608	0.908295828638442	0.0797751407770821	0.0358386705684924	0.0320419993845386	"85"
185.625	-3.58882141885439	-0.471693529298374	0.904455897481319	0.079714719537689	0.036073520147097	0.0317385888679419	"85"
186.5625	-3.59248461822441	-0.473459564625553	0.90725230002841	0.0797153241502198	0.0365671140048792	0.0317868191237115	"85"
187.5	-3.59481101970549	-0.474560504481514	0.908682693315977	0.0788721252614586	0.0363901874653846	0.0319560985575165	"85"
188.4375	-3.59285168624968	-0.472550497676064	0.907069262538123	0.0784009705455908	0.0357845518545679	0.0318732761252706	"85"
189.375	-3.59609911925081	-0.474379106516245	0.908515043202515	0.0790760605449776	0.036158093334884	0.0316447257890797	"85"
190.3125	-3.59915282253517	-0.475812778831514	0.910880010465934	0.0786510115263024	0.036072573721179	0.0320235178767242	"85"
191.25	-3.60161781218709	-0.476013814891104	0.912565278040421	0.0785654103108158	0.0362350550139666	0.0324534496866574	"85"
192.1875	-3.60348107907215	-0.476705130011427	0.912862553553109	0.0786274115943151	0.0362282325813052	0.0320514447363561	"85"
193.125	-3.6053392229495	-0.474723928470174	0.911247018204461	0.0783878565367715	0.0359555007226141	0.0322506436723697	"85"
194.0625	-3.60673120574428	-0.47387460257409	0.909404091078921	0.078101339114415	0.0363762161394138	0.032539477565403	"85"
195	-3.60458288980304	-0.473648944075069	0.908494815166368	0.0779946635828104	0.0359812563112757	0.0329107752368045	"85"
195.9375	-3.60663811914385	-0.474081364433247	0.909912357026328	0.0779520743194375	0.0360850309146828	0.0325960256975892	"85"
196.875	-3.60701148391825	-0.474050557351261	0.909375131503311	0.0779066659441874	0.0360962429510066	0.0324891260300956	"85"
197.8125	-3.60811951986411	-0.473634285463352	0.91053673394263	0.0771308317934878	0.035223625277365	0.0331115088781534	"85"
198.75	-3.60744592052044	-0.472249528718734	0.907832569913719	0.0771677436658429	0.0354051971784577	0.0331354313597673	"85"
199.6875	-3.61047597616333	-0.47460355595745	0.909628062197392	0.0777714171786439	0.0359618930747085	0.0326765644948761	"85"
200.625	-3.61356189244139	-0.476108068719704	0.912273434961298	0.0772750564144289	0.0364712149864513	0.0326101235187204	"85"
201.5625	-3.61401175944966	-0.474876851657762	0.911150164466789	0.0770645592666295	0.0365164276469485	0.0328240658048602	"85"
202.5	-3.61614276659991	-0.474876739105471	0.911170297292506	0.0769105721496182	0.0365532456066923	0.0326035062611835	"85"
203.4375	-3.61844082032987	-0.476104429574405	0.913732695147984	0.0761492654165821	0.0360766782154577	0.0328209945484713	"85"
204.375	-3.61912650355708	-0.475255068722753	0.911991992269872	0.0766258734860497	0.0364683462258022	0.0330840989975568	"85"
205.3125	-3.6203767114792	-0.475324989202667	0.912661153276447	0.0765711644630684	0.0367556432844739	0.0333023715886488	"85"
206.25	-3.62200440910618	-0.476370475768603	0.914410790841461	0.0764481352312245	0.0361059187072724	0.0334643726807143	"85"
207.1875	-3.62297752677745	-0.477021192457428	0.915852890967066	0.076016293044546	0.0363024241426474	0.0333084874186106	"85"
208.125	-3.62604808328185	-0.47765728501226	0.916043138978549	0.076220747472842	0.0368369670803517	0.0331382444248551	"85"
209.0625	-3.62852965118268	-0.47652388795978	0.913633916340931	0.0756894489020183	0.0366228008936531	0.0330297046119583	"85"
210	-3.63098019406702	-0.476921589781563	0.915361851218947	0.0743491031449341	0.0365286076374918	0.0330287649766765	"85"
210.9375	-3.63301929022485	-0.476642158514596	0.914879144861374	0.0739538985875665	0.0364796029507979	0.0330077459137755	"85"
211.875	-3.63377749515477	-0.476776994672277	0.915970128351157	0.0736187504597652	0.0366920363330791	0.0332272570667014	"85"
212.8125	-3.63690794468912	-0.477303343533468	0.916755532364554	0.0735452972638075	0.036832633888481	0.0327380117575624	"85"
213.75	-3.63763564434508	-0.478051760787101	0.916974160786442	0.0737526953605467	0.0369969569018095	0.032928116381391	"85"
214.6875	-3.6370633139759	-0.477502587151671	0.916360945680634	0.073895373413059	0.0369026286781378	0.032952686969316	"85"
